state,date,confirmed,deaths,cured,daily_new_cases,totalsamples,positive,positive_test_rate,total_doses_administered,population,vaccination_rate,case_fatality_rate,risk_level,active_cases,day_of_week
Arunachal Pradesh,09-06-2021,"30,000",126,"26,569",304,"651,115","2,658",0.41,"395,757","1,504,000",26.31,0.42,Low Risk,"3,305",Wednesday
Arunachal Pradesh,10-06-2021,"30,247",128,"26,848",247,"657,846","2,658",0.40,"400,648","1,504,000",26.64,0.42,Low Risk,"3,271",Thursday
Arunachal Pradesh,11-06-2021,"30,492",133,"27,150",245,"663,519","2,658",0.40,"405,483","1,504,000",26.96,0.44,Low Risk,"3,209",Friday
Arunachal Pradesh,12-06-2021,"30,850",138,"27,438",358,"669,428","2,658",0.40,"410,393","1,504,000",27.29,0.45,Low Risk,"3,274",Saturday
Arunachal Pradesh,13-06-2021,"31,148",143,"27,818",298,"673,167","2,658",0.39,"414,648","1,504,000",27.57,0.46,Low Risk,"3,187",Sunday
Arunachal Pradesh,14-06-2021,"31,282",145,"28,252",134,"679,537","2,658",0.39,"420,935","1,504,000",27.99,0.46,Low Risk,"2,885",Monday
Arunachal Pradesh,15-06-2021,"31,648",151,"28,608",366,"683,592","2,658",0.39,"426,293","1,504,000",28.34,0.48,Low Risk,"2,889",Tuesday
Arunachal Pradesh,16-06-2021,"31,938",155,"28,934",290,"694,292","2,658",0.38,"438,804","1,504,000",29.18,0.49,Low Risk,"2,849",Wednesday
Arunachal Pradesh,17-06-2021,"32,188",155,"29,223",250,"700,761","2,658",0.38,"453,458","1,504,000",30.15,0.48,Low Risk,"2,810",Thursday
Arunachal Pradesh,18-06-2021,"32,483",158,"29,612",295,"706,494","2,658",0.38,"468,875","1,504,000",31.18,0.49,Low Risk,"2,713",Friday
Arunachal Pradesh,19-06-2021,"32,692",159,"29,934",209,"711,716","2,658",0.37,"478,167","1,504,000",31.79,0.49,Low Risk,"2,599",Saturday
Arunachal Pradesh,20-06-2021,"32,923",159,"30,163",231,"715,752","2,658",0.37,"480,320","1,504,000",31.94,0.48,Low Risk,"2,601",Sunday
Arunachal Pradesh,21-06-2021,"33,081",159,"30,407",158,"721,157","2,658",0.37,"494,030","1,504,000",32.85,0.48,Low Risk,"2,515",Monday
Arunachal Pradesh,22-06-2021,"33,375",159,"30,677",294,"726,805","2,658",0.37,"505,027","1,504,000",33.58,0.48,Low Risk,"2,539",Tuesday
Arunachal Pradesh,23-06-2021,"33,664",160,"30,956",289,"732,078","2,658",0.36,"517,112","1,504,000",34.38,0.48,Low Risk,"2,548",Wednesday
Arunachal Pradesh,24-06-2021,"33,916",160,"31,189",252,"737,403","2,658",0.36,"529,176","1,504,000",35.18,0.47,Low Risk,"2,567",Thursday
Arunachal Pradesh,25-06-2021,"34,214",162,"31,487",298,"742,574","2,658",0.36,"540,634","1,504,000",35.95,0.47,Low Risk,"2,565",Friday
Arunachal Pradesh,26-06-2021,"34,480",165,"31,792",266,"747,206","2,658",0.36,"551,507","1,504,000",36.67,0.48,Low Risk,"2,523",Saturday
Arunachal Pradesh,27-06-2021,"34,767",167,"32,054",287,"750,910","2,658",0.35,"557,701","1,504,000",37.08,0.48,Low Risk,"2,546",Sunday
Arunachal Pradesh,28-06-2021,"34,932",167,"32,270",165,"756,207","2,658",0.35,"573,002","1,504,000",38.10,0.48,Low Risk,"2,495",Monday
Arunachal Pradesh,29-06-2021,"35,227",167,"32,483",295,"761,108","2,658",0.35,"580,543","1,504,000",38.60,0.47,Low Risk,"2,577",Tuesday
Arunachal Pradesh,30-06-2021,"35,571",168,"32,716",344,"765,890","2,658",0.35,"593,355","1,504,000",39.45,0.47,Low Risk,"2,687",Wednesday
Arunachal Pradesh,01-07-2021,"35,857",172,"32,923",286,"771,020","2,658",0.34,"604,172","1,504,000",40.17,0.48,Low Risk,"2,762",Thursday
Arunachal Pradesh,02-07-2021,"36,168",176,"33,209",311,"776,970","2,658",0.34,"614,505","1,504,000",40.86,0.49,Low Risk,"2,783",Friday
Arunachal Pradesh,03-07-2021,"36,572",176,"33,432",404,"780,582","2,658",0.34,"623,711","1,504,000",41.47,0.48,Low Risk,"2,964",Saturday
Arunachal Pradesh,04-07-2021,"36,937",176,"33,704",365,"784,187","2,658",0.34,"629,024","1,504,000",41.82,0.48,Low Risk,"3,057",Sunday
Arunachal Pradesh,05-07-2021,"37,105",177,"33,967",168,"790,027","2,658",0.34,"643,509","1,504,000",42.79,0.48,Low Risk,"2,961",Monday
Arunachal Pradesh,06-07-2021,"37,531",179,"34,234",426,"795,331","2,658",0.33,"654,032","1,504,000",43.49,0.48,Low Risk,"3,118",Tuesday
Arunachal Pradesh,07-07-2021,"37,879",181,"34,525",348,"800,789","2,658",0.33,"667,128","1,504,000",44.36,0.48,Low Risk,"3,173",Wednesday
Arunachal Pradesh,08-07-2021,"38,283",184,"34,736",404,"806,388","2,658",0.33,"679,561","1,504,000",45.18,0.48,Low Risk,"3,363",Thursday
Arunachal Pradesh,09-07-2021,"38,682",185,"35,037",399,"812,321","2,658",0.33,"691,414","1,504,000",45.97,0.48,Low Risk,"3,460",Friday
Arunachal Pradesh,10-07-2021,"39,085",186,"35,342",403,"818,139","2,658",0.32,"701,667","1,504,000",46.65,0.48,Low Risk,"3,557",Saturday
Arunachal Pradesh,11-07-2021,"39,563",188,"35,634",478,"822,183","2,658",0.32,"706,004","1,504,000",46.94,0.48,Low Risk,"3,741",Sunday
Arunachal Pradesh,12-07-2021,"39,817",189,"35,910",254,"828,323","2,658",0.32,"717,072","1,504,000",47.68,0.47,Low Risk,"3,718",Monday
Arunachal Pradesh,13-07-2021,"40,383",191,"36,274",566,"833,600","2,658",0.32,"726,070","1,504,000",48.28,0.47,Low Risk,"3,918",Tuesday
Arunachal Pradesh,14-07-2021,"40,814",193,"36,617",431,"838,608","2,658",0.32,"736,247","1,504,000",48.95,0.47,Low Risk,"4,004",Wednesday
Arunachal Pradesh,15-07-2021,"41,279",195,"36,903",465,"843,999","2,658",0.31,"746,764","1,504,000",49.65,0.47,Low Risk,"4,181",Thursday
Arunachal Pradesh,16-07-2021,"41,646",197,"37,272",367,"849,465","2,658",0.31,"756,314","1,504,000",50.29,0.47,Low Risk,"4,177",Friday
Arunachal Pradesh,17-07-2021,"42,089",199,"37,628",443,"854,819","2,658",0.31,"763,807","1,504,000",50.79,0.47,Low Risk,"4,262",Saturday
Arunachal Pradesh,18-07-2021,"42,564",201,"38,040",475,"858,884","2,658",0.31,"767,031","1,504,000",51.00,0.47,Low Risk,"4,323",Sunday
Arunachal Pradesh,19-07-2021,"42,820",202,"38,407",256,"865,454","2,658",0.31,"776,986","1,504,000",51.66,0.47,Low Risk,"4,211",Monday
Arunachal Pradesh,20-07-2021,"43,328",203,"38,865",508,"871,328","2,658",0.31,"783,786","1,504,000",52.11,0.47,Low Risk,"4,260",Tuesday
Arunachal Pradesh,21-07-2021,"43,804",203,"39,269",476,"877,444","2,658",0.30,"791,295","1,504,000",52.61,0.46,Low Risk,"4,332",Wednesday
Arunachal Pradesh,22-07-2021,"44,222",204,"39,634",418,"884,284","2,658",0.30,"798,628","1,504,000",53.10,0.46,Low Risk,"4,384",Thursday
Arunachal Pradesh,23-07-2021,"44,708",208,"40,102",486,"891,205","2,658",0.30,"806,642","1,504,000",53.63,0.47,Low Risk,"4,398",Friday
Arunachal Pradesh,24-07-2021,"45,188",212,"40,619",480,"898,083","2,658",0.30,"812,464","1,504,000",54.02,0.47,Low Risk,"4,357",Saturday
Arunachal Pradesh,25-07-2021,"45,703",213,"41,025",515,"901,814","2,658",0.29,"815,005","1,504,000",54.19,0.47,Low Risk,"4,465",Sunday
Arunachal Pradesh,26-07-2021,"45,867",216,"41,385",164,"908,388","2,658",0.29,"822,087","1,504,000",54.66,0.47,Low Risk,"4,266",Monday
Arunachal Pradesh,27-07-2021,"46,357",218,"41,820",490,"914,835","2,658",0.29,"826,787","1,504,000",54.97,0.47,Low Risk,"4,319",Tuesday
Arunachal Pradesh,28-07-2021,"46,800",221,"42,292",443,"921,482","2,658",0.29,"832,256","1,504,000",55.34,0.47,Low Risk,"4,287",Wednesday
Arunachal Pradesh,29-07-2021,"47,142",224,"42,617",342,"927,516","2,658",0.29,"836,809","1,504,000",55.64,0.48,Low Risk,"4,301",Thursday
Arunachal Pradesh,30-07-2021,"47,477",225,"43,000",335,"933,698","2,658",0.28,"841,615","1,504,000",55.96,0.47,Low Risk,"4,252",Friday
Arunachal Pradesh,31-07-2021,"47,856",226,"43,488",379,"938,932","2,658",0.28,"845,600","1,504,000",56.22,0.47,Low Risk,"4,142",Saturday
Arunachal Pradesh,01-08-2021,"48,122",229,"43,939",266,"942,207","2,658",0.28,"847,486","1,504,000",56.35,0.48,Low Risk,"3,954",Sunday
Arunachal Pradesh,02-08-2021,"48,260",231,"44,354",138,"947,244","2,658",0.28,"852,548","1,504,000",56.69,0.48,Low Risk,"3,675",Monday
Arunachal Pradesh,03-08-2021,"48,565",234,"44,823",305,"952,988","2,658",0.28,"856,238","1,504,000",56.93,0.48,Low Risk,"3,508",Tuesday
Arunachal Pradesh,04-08-2021,"48,884",234,"45,298",319,"958,369","2,658",0.28,"860,312","1,504,000",57.20,0.48,Low Risk,"3,352",Wednesday
Arunachal Pradesh,05-08-2021,"49,203",236,"45,630",319,"963,339","2,658",0.28,"864,439","1,504,000",57.48,0.48,Low Risk,"3,337",Thursday
Arunachal Pradesh,06-08-2021,"49,441",236,"45,979",238,"968,186","2,658",0.27,"868,369","1,504,000",57.74,0.48,Low Risk,"3,226",Friday
Arunachal Pradesh,07-08-2021,"49,668",237,"46,399",227,"972,655","2,658",0.27,"871,407","1,504,000",57.94,0.48,Low Risk,"3,032",Saturday
Arunachal Pradesh,08-08-2021,"49,916",240,"46,803",248,"975,916","2,658",0.27,"872,897","1,504,000",58.04,0.48,Low Risk,"2,873",Sunday
Arunachal Pradesh,09-08-2021,"50,070",242,"47,148",154,"981,399","2,658",0.27,"879,094","1,504,000",58.45,0.48,Low Risk,"2,680",Monday
Arunachal Pradesh,10-08-2021,"50,372",246,"47,520",302,"986,281","2,658",0.27,"879,094","1,504,000",58.45,0.49,Low Risk,"2,606",Tuesday
Arunachal Pradesh,11-08-2021,"50,605",248,"47,821",233,"986,281","2,658",0.27,"879,094","1,504,000",58.45,0.49,Low Risk,"2,536",Wednesday
Assam,02-04-2020,5,0,0,4,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,5,Thursday
Assam,03-04-2020,16,0,0,11,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,16,Friday
Assam,04-04-2020,24,0,0,8,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,24,Saturday
Assam,05-04-2020,26,0,0,2,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,26,Sunday
Assam,06-04-2020,26,0,0,0,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,26,Monday
Assam,07-04-2020,26,0,0,0,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,26,Tuesday
Assam,08-04-2020,27,0,0,1,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,27,Wednesday
Assam,09-04-2020,28,0,0,1,962,16,1.66,0,"35,607,039",0.00,0.00,Low Risk,28,Thursday
Assam,10-04-2020,29,0,0,1,"2,863",29,1.01,0,"35,607,039",0.00,0.00,Low Risk,29,Friday
Assam,11-04-2020,29,1,0,0,"3,011",29,0.96,0,"35,607,039",0.00,3.45,Medium Risk,28,Saturday
Assam,12-04-2020,29,1,0,0,"3,138",29,0.92,0,"35,607,039",0.00,3.45,Medium Risk,28,Sunday
Assam,13-04-2020,31,1,0,2,"3,138",29,0.92,0,"35,607,039",0.00,3.23,Medium Risk,30,Monday
Assam,14-04-2020,31,1,0,0,"3,491",31,0.89,0,"35,607,039",0.00,3.23,Medium Risk,30,Tuesday
Assam,15-04-2020,33,1,0,2,"3,613",32,0.89,0,"35,607,039",0.00,3.03,Medium Risk,32,Wednesday
Assam,16-04-2020,33,1,5,0,"4,108",34,0.83,0,"35,607,039",0.00,3.03,Medium Risk,27,Thursday
Assam,17-04-2020,35,1,5,2,"4,236",34,0.80,0,"35,607,039",0.00,2.86,Medium Risk,29,Friday
Assam,18-04-2020,35,1,9,0,"4,400",34,0.77,0,"35,607,039",0.00,2.86,Medium Risk,25,Saturday
Assam,19-04-2020,35,1,12,0,"4,865",34,0.70,0,"35,607,039",0.00,2.86,Medium Risk,22,Sunday
Assam,20-04-2020,35,1,17,0,"5,112",34,0.67,0,"35,607,039",0.00,2.86,Medium Risk,17,Monday
Assam,21-04-2020,35,1,19,0,"5,514",34,0.62,0,"35,607,039",0.00,2.86,Medium Risk,15,Tuesday
Assam,22-04-2020,35,1,19,0,"5,514",34,0.62,0,"35,607,039",0.00,2.86,Medium Risk,15,Wednesday
Assam,23-04-2020,35,1,19,0,"5,514",34,0.62,0,"35,607,039",0.00,2.86,Medium Risk,15,Thursday
Assam,24-04-2020,36,1,19,1,"6,680",35,0.52,0,"35,607,039",0.00,2.78,Medium Risk,16,Friday
Assam,25-04-2020,36,1,19,0,"7,159",35,0.49,0,"35,607,039",0.00,2.78,Medium Risk,16,Saturday
Assam,26-04-2020,36,1,19,0,"7,823",35,0.45,0,"35,607,039",0.00,2.78,Medium Risk,16,Sunday
Assam,27-04-2020,36,1,27,0,"8,117",35,0.43,0,"35,607,039",0.00,2.78,Medium Risk,8,Monday
Assam,28-04-2020,38,1,27,2,"8,117",35,0.43,0,"35,607,039",0.00,2.63,Medium Risk,10,Tuesday
Assam,29-04-2020,38,1,27,0,"9,520",37,0.39,0,"35,607,039",0.00,2.63,Medium Risk,10,Wednesday
Assam,30-04-2020,42,1,29,4,"9,520",37,0.39,0,"35,607,039",0.00,2.38,Medium Risk,12,Thursday
Assam,01-05-2020,42,1,29,0,"9,520",37,0.39,0,"35,607,039",0.00,2.38,Medium Risk,12,Friday
Assam,02-05-2020,43,1,32,1,"11,623",42,0.36,0,"35,607,039",0.00,2.33,Medium Risk,10,Saturday
Assam,03-05-2020,43,1,32,0,"11,623",42,0.36,0,"35,607,039",0.00,2.33,Medium Risk,10,Sunday
Assam,04-05-2020,43,1,32,0,"12,775",42,0.33,0,"35,607,039",0.00,2.33,Medium Risk,10,Monday
Assam,05-05-2020,43,1,32,0,"13,442",43,0.32,0,"35,607,039",0.00,2.33,Medium Risk,10,Tuesday
Assam,06-05-2020,43,1,32,0,"13,442",43,0.32,0,"35,607,039",0.00,2.33,Medium Risk,10,Wednesday
Assam,07-05-2020,45,1,32,2,"13,442",43,0.32,0,"35,607,039",0.00,2.22,Medium Risk,12,Thursday
Assam,08-05-2020,54,1,34,9,"13,442",43,0.32,0,"35,607,039",0.00,1.85,Low Risk,19,Friday
Assam,09-05-2020,59,1,34,5,"16,167",59,0.36,0,"35,607,039",0.00,1.69,Low Risk,24,Saturday
Assam,10-05-2020,63,2,34,4,"18,002",62,0.34,0,"35,607,039",0.00,3.17,Medium Risk,27,Sunday
Assam,11-05-2020,63,2,34,0,"19,589",64,0.33,0,"35,607,039",0.00,3.17,Medium Risk,27,Monday
Assam,12-05-2020,65,2,34,2,"21,791",64,0.29,0,"35,607,039",0.00,3.08,Medium Risk,29,Tuesday
Assam,13-05-2020,65,2,39,0,"21,791",64,0.29,0,"35,607,039",0.00,3.08,Medium Risk,24,Wednesday
Assam,14-05-2020,80,2,39,15,"25,824",86,0.33,0,"35,607,039",0.00,2.50,Medium Risk,39,Thursday
Assam,15-05-2020,87,2,39,7,"28,178",86,0.31,0,"35,607,039",0.00,2.30,Medium Risk,46,Friday
Assam,16-05-2020,90,2,41,3,"31,276",91,0.29,0,"35,607,039",0.00,2.22,Medium Risk,47,Saturday
Assam,17-05-2020,92,2,41,2,"34,376",97,0.28,0,"35,607,039",0.00,2.17,Medium Risk,49,Sunday
Assam,18-05-2020,101,2,41,9,"37,898",106,0.28,0,"35,607,039",0.00,1.98,Low Risk,58,Monday
Assam,19-05-2020,107,2,41,6,"41,116",141,0.34,0,"35,607,039",0.00,1.87,Low Risk,64,Tuesday
Assam,20-05-2020,142,4,41,35,"47,084",170,0.36,0,"35,607,039",0.00,2.82,Medium Risk,97,Wednesday
Assam,21-05-2020,170,4,48,28,"51,730",203,0.39,0,"35,607,039",0.00,2.35,Medium Risk,118,Thursday
Assam,22-05-2020,203,4,54,33,"55,791",259,0.46,0,"35,607,039",0.00,1.97,Low Risk,145,Friday
Assam,23-05-2020,259,4,54,56,"60,405",329,0.54,0,"35,607,039",0.00,1.54,Low Risk,201,Saturday
Assam,24-05-2020,329,4,55,70,"66,444",378,0.57,0,"35,607,039",0.00,1.22,Low Risk,270,Sunday
Assam,25-05-2020,378,4,55,49,"70,029",526,0.75,0,"35,607,039",0.00,1.06,Low Risk,319,Monday
Assam,26-05-2020,526,4,62,148,"72,654",616,0.85,0,"35,607,039",0.00,0.76,Low Risk,460,Tuesday
Assam,27-05-2020,616,4,62,90,"72,654",616,0.85,0,"35,607,039",0.00,0.65,Low Risk,550,Wednesday
Assam,28-05-2020,781,4,87,165,"72,654",616,0.85,0,"35,607,039",0.00,0.51,Low Risk,690,Thursday
Assam,29-05-2020,856,4,104,75,"92,390","1,024",1.11,0,"35,607,039",0.00,0.47,Low Risk,748,Friday
Assam,30-05-2020,"1,024",4,125,168,"101,257","1,185",1.17,0,"35,607,039",0.00,0.39,Low Risk,895,Saturday
Assam,31-05-2020,"1,185",4,163,161,"109,097","1,272",1.17,0,"35,607,039",0.00,0.34,Low Risk,"1,018",Sunday
Assam,01-06-2020,"1,272",4,185,87,"109,097","1,272",1.17,0,"35,607,039",0.00,0.31,Low Risk,"1,083",Monday
Assam,02-06-2020,"1,390",4,277,118,"120,375","1,513",1.26,0,"35,607,039",0.00,0.29,Low Risk,"1,109",Tuesday
Assam,03-06-2020,"1,513",4,324,123,"126,726","1,672",1.32,0,"35,607,039",0.00,0.26,Low Risk,"1,185",Wednesday
Assam,04-06-2020,"1,672",4,413,159,"133,029","1,988",1.49,0,"35,607,039",0.00,0.24,Low Risk,"1,255",Thursday
Assam,05-06-2020,"1,988",4,442,316,"133,029","1,988",1.49,0,"35,607,039",0.00,0.20,Low Risk,"1,542",Friday
Assam,06-06-2020,"2,153",4,498,165,"146,605","2,397",1.64,0,"35,607,039",0.00,0.19,Low Risk,"1,651",Saturday
Assam,07-06-2020,"2,397",4,547,244,"153,326","2,565",1.67,0,"35,607,039",0.00,0.17,Low Risk,"1,846",Sunday
Assam,08-06-2020,"2,565",4,615,168,"153,326","2,565",1.67,0,"35,607,039",0.00,0.16,Low Risk,"1,946",Monday
Assam,09-06-2020,"2,776",4,665,211,"169,842","2,937",1.73,0,"35,607,039",0.00,0.14,Low Risk,"2,107",Tuesday
Assam,10-06-2020,"2,937",4,"1,085",161,"169,842","2,937",1.73,0,"35,607,039",0.00,0.14,Low Risk,"1,848",Wednesday
Assam,11-06-2020,"3,092",4,"1,249",155,"181,108","3,319",1.83,0,"35,607,039",0.00,0.13,Low Risk,"1,839",Thursday
Assam,12-06-2020,"3,319",6,"1,432",227,"188,090","3,498",1.86,0,"35,607,039",0.00,0.18,Low Risk,"1,881",Friday
Assam,13-06-2020,"3,498",8,"1,537",179,"188,090","3,498",1.86,0,"35,607,039",0.00,0.23,Low Risk,"1,953",Saturday
Assam,14-06-2020,"3,718",8,"1,584",220,"188,090","3,498",1.86,0,"35,607,039",0.00,0.22,Low Risk,"2,126",Sunday
Assam,15-06-2020,"4,049",8,"1,960",331,"217,088","4,158",1.92,0,"35,607,039",0.00,0.20,Low Risk,"2,081",Monday
Assam,16-06-2020,"4,158",8,"2,166",109,"227,109","4,319",1.90,0,"35,607,039",0.00,0.19,Low Risk,"1,984",Tuesday
Assam,17-06-2020,"4,319",8,"2,166",161,"235,214","4,605",1.96,0,"35,607,039",0.00,0.19,Low Risk,"2,145",Wednesday
Assam,18-06-2020,"4,605",8,"2,642",286,"246,590","4,861",1.97,0,"35,607,039",0.00,0.17,Low Risk,"1,955",Thursday
Assam,19-06-2020,"4,777",9,"2,654",172,"258,797","4,904",1.89,0,"35,607,039",0.00,0.19,Low Risk,"2,114",Friday
Assam,20-06-2020,"4,904",9,"3,039",127,"273,047","5,006",1.83,0,"35,607,039",0.00,0.18,Low Risk,"1,856",Saturday
Assam,21-06-2020,"4,904",9,"3,039",0,"288,306","5,388",1.87,0,"35,607,039",0.00,0.18,Low Risk,"1,856",Sunday
Assam,22-06-2020,"5,388",9,"3,360",484,"301,557","5,586",1.85,0,"35,607,039",0.00,0.17,Low Risk,"2,019",Monday
Assam,23-06-2020,"5,586",9,"3,521",198,"323,258","5,853",1.81,0,"35,607,039",0.00,0.16,Low Risk,"2,056",Tuesday
Assam,24-06-2020,"5,831",9,"3,762",245,"336,091","6,282",1.87,0,"35,607,039",0.00,0.15,Low Risk,"2,060",Wednesday
Assam,25-06-2020,"6,198",9,"3,958",367,"351,753","6,646",1.89,0,"35,607,039",0.00,0.15,Low Risk,"2,231",Thursday
Assam,26-06-2020,"6,321",9,"4,033",123,"362,713","6,646",1.83,0,"35,607,039",0.00,0.14,Low Risk,"2,279",Friday
Assam,27-06-2020,"6,607",9,"4,259",286,"374,519","6,919",1.85,0,"35,607,039",0.00,0.14,Low Risk,"2,339",Saturday
Assam,28-06-2020,"6,816",9,"4,500",209,"385,299","7,165",1.86,0,"35,607,039",0.00,0.13,Low Risk,"2,307",Sunday
Assam,29-06-2020,"7,206",10,"5,088",390,"399,393","7,492",1.88,0,"35,607,039",0.00,0.14,Low Risk,"2,108",Monday
Assam,30-06-2020,"7,752",11,"5,333",546,"412,214","7,835",1.90,0,"35,607,039",0.00,0.14,Low Risk,"2,408",Tuesday
Assam,01-07-2020,"8,227",12,"5,647",475,"419,878","8,547",2.04,0,"35,607,039",0.00,0.15,Low Risk,"2,568",Wednesday
Assam,02-07-2020,"8,582",12,"5,851",355,"428,866","8,955",2.09,0,"35,607,039",0.00,0.14,Low Risk,"2,719",Thursday
Assam,03-07-2020,"9,013",12,"6,106",431,"438,882","9,434",2.15,0,"35,607,039",0.00,0.13,Low Risk,"2,895",Friday
Assam,04-07-2020,"9,673",14,"6,349",660,"449,629","9,799",2.18,0,"35,607,039",0.00,0.14,Low Risk,"3,310",Saturday
Assam,05-07-2020,"10,668",14,"6,657",995,"459,143","11,001",2.40,0,"35,607,039",0.00,0.13,Low Risk,"3,997",Sunday
Assam,06-07-2020,"11,388",14,"7,125",720,"471,221","11,736",2.49,0,"35,607,039",0.00,0.12,Low Risk,"4,249",Monday
Assam,07-07-2020,"12,160",14,"7,882",772,"485,156","12,522",2.58,0,"35,607,039",0.00,0.12,Low Risk,"4,264",Tuesday
Assam,08-07-2020,"12,522",14,"8,329",362,"485,156","12,522",2.58,0,"35,607,039",0.00,0.11,Low Risk,"4,179",Wednesday
Assam,09-07-2020,"13,336",16,"8,729",814,"508,973","14,032",2.76,0,"35,607,039",0.00,0.12,Low Risk,"4,591",Thursday
Assam,10-07-2020,"14,032",22,"8,729",696,"525,485","14,600",2.78,0,"35,607,039",0.00,0.16,Low Risk,"5,281",Friday
Assam,11-07-2020,"14,600",27,"9,147",568,"537,831","15,536",2.89,0,"35,607,039",0.00,0.18,Low Risk,"5,426",Saturday
Assam,12-07-2020,"15,536",35,"9,150",936,"552,376","16,071",2.91,0,"35,607,039",0.00,0.23,Low Risk,"6,351",Sunday
Assam,13-07-2020,"16,071",35,"10,426",535,"563,482","16,806",2.98,0,"35,607,039",0.00,0.22,Low Risk,"5,610",Monday
Assam,14-07-2020,"16,806",36,"10,894",735,"575,867","17,807",3.09,0,"35,607,039",0.00,0.21,Low Risk,"5,876",Tuesday
Assam,15-07-2020,"17,807",40,"11,416","1,001","589,202","18,666",3.17,0,"35,607,039",0.00,0.22,Low Risk,"6,351",Wednesday
Assam,16-07-2020,"18,666",46,"12,173",859,"601,385","19,754",3.28,0,"35,607,039",0.00,0.25,Low Risk,"6,447",Thursday
Assam,17-07-2020,"19,754",48,"12,888","1,088","614,743","20,646",3.36,0,"35,607,039",0.00,0.24,Low Risk,"6,818",Friday
Assam,18-07-2020,"20,646",51,"14,105",892,"632,372","21,864",3.46,0,"35,607,039",0.00,0.25,Low Risk,"6,490",Saturday
Assam,19-07-2020,"22,918",53,"15,165","2,272","651,179","22,981",3.53,0,"35,607,039",0.00,0.23,Low Risk,"7,700",Sunday
Assam,20-07-2020,"23,999",57,"16,023","1,081","671,191","23,999",3.58,0,"35,607,039",0.00,0.24,Low Risk,"7,919",Monday
Assam,21-07-2020,"25,382",58,"17,095","1,383","689,343","25,092",3.64,0,"35,607,039",0.00,0.23,Low Risk,"8,229",Tuesday
Assam,22-07-2020,"25,382",58,"18,033",0,"703,374","27,744",3.94,0,"35,607,039",0.00,0.23,Low Risk,"7,291",Wednesday
Assam,23-07-2020,"26,772",64,"18,033","1,390","723,287","28,791",3.98,0,"35,607,039",0.00,0.24,Low Risk,"8,675",Thursday
Assam,24-07-2020,"28,791",70,"20,699","2,019","739,465","29,921",4.05,0,"35,607,039",0.00,0.24,Low Risk,"8,022",Friday
Assam,25-07-2020,"29,921",76,"21,761","1,130","753,939","31,086",4.12,0,"35,607,039",0.00,0.25,Low Risk,"8,084",Saturday
Assam,26-07-2020,"31,086",77,"23,055","1,165","774,484","32,228",4.16,0,"35,607,039",0.00,0.25,Low Risk,"7,954",Sunday
Assam,27-07-2020,"32,228",79,"24,040","1,142","796,226","33,576",4.22,0,"35,607,039",0.00,0.25,Low Risk,"8,109",Monday
Assam,28-07-2020,"33,576",86,"25,402","1,348","802,674","34,947",4.35,0,"35,607,039",0.00,0.26,Low Risk,"8,088",Tuesday
Assam,29-07-2020,"34,947",88,"26,618","1,371","838,043","36,295",4.33,0,"35,607,039",0.00,0.25,Low Risk,"8,241",Wednesday
Assam,30-07-2020,"36,295",92,"27,832","1,348","879,071","38,407",4.37,0,"35,607,039",0.00,0.25,Low Risk,"8,371",Thursday
Assam,31-07-2020,"38,407",94,"29,080","2,112","917,395","40,269",4.39,0,"35,607,039",0.00,0.24,Low Risk,"9,233",Friday
Assam,01-08-2020,"40,269",98,"30,357","1,862","944,556","41,726",4.42,0,"35,607,039",0.00,0.24,Low Risk,"9,814",Saturday
Assam,02-08-2020,"41,726",101,"31,442","1,457","964,499","42,904",4.45,0,"35,607,039",0.00,0.24,Low Risk,"10,183",Sunday
Assam,03-08-2020,"42,904",105,"32,384","1,178","1,006,457","45,275",4.50,0,"35,607,039",0.00,0.24,Low Risk,"10,415",Monday
Assam,04-08-2020,"45,275",109,"33,428","2,371","1,065,521","48,161",4.52,0,"35,607,039",0.00,0.24,Low Risk,"11,738",Tuesday
Assam,05-08-2020,"48,161",115,"34,421","2,886","1,124,683","50,445",4.49,0,"35,607,039",0.00,0.24,Low Risk,"13,625",Wednesday
Assam,06-08-2020,"50,445",121,"35,892","2,284","1,180,336","52,817",4.47,0,"35,607,039",0.00,0.24,Low Risk,"14,432",Thursday
